rating,rating_raw,date,content
5,★★★★★,2026-01-19,"★★★★★
Watched by Kiki 19 Jan 2026
:((
Nick JEJEJEJJEJE 🍆🔥
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by Yuri 2: O Retorno 19 Jan 2026
Rever esse filme quase 10 anos depois foi uma das experiências que já tive, e mesmo após tanto tempo Zootopia continua sendo bastante charmoso e divertido, com um enredo simples, mas bem executado.
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by chandler 19 Jan 2026
always obsessed with the alan tudyk appearance in this movie as a big frozen household
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by Santosz 19 Jan 2026
Amo
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Geenziz 19 Jan 2026
chistocita y buena referencia a El resplandor
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Geenziz 19 Jan 2026
chistocita y buena referencia a El resplandor
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by starxsanti 19 Jan 2026
ok
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Gio 19 Jan 2026
Why did I cry at the end I’ve seen this multiple times and never cried once but for some reason this time I did 😭
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by partyboyconnor 19 Jan 2026
Can’t wait to watch 2 😀😀😀
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by elliettejordan 19 Jan 2026
the best disney movie
No likes yet"
4,★★★★,2026-01-18,"★★★★ Rewatched by daisyellaa 18 Jan 2026
prepping for zootopia 2 (in the cinema!!)
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by Alina 19 Jan 2026
so funny and entertaining. great kids movie but i’m an adult who shipped judy and nick the entire time…
1 like"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by Kevsters007 18 Jan 2026
... really unhealthy
No likes yet"
5,★★★★★,2026-01-17,"★★★★★
Watched by Kevsters007 17 Jan 2026
This has re-fueled my unhealthy obsession with all things Zootopia
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Toni 19 Jan 2026
Yeah…. I get it now
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by Sonia Della Bitta 19 Jan 2026
Lwk peak cinema
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by ian_migliaccio 19 Jan 2026
um grande filme sobre a conscientização do racismo
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Kimy 19 Jan 2026
Ateeee
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by crimreaper13 19 Jan 2026
Banger movie. Love love love and love Nick.
No likes yet"
3,★★★,2025-12-13,"★★★ Watched by binkaww(•͈⁠ᴗ⁠•͈⁠) 13 Dec 2025
DOMBA BERBULU WOL
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by Luke 19 Jan 2026
Good! Quite fun.
Unapologetically on the nose.
Enjoyed the visuals. Some of the best, if not the best, anthropomorphic animal designs I've seen.
1 like"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by tiansann 19 Jan 2026
sexy ass fox I get it now
No likes yet"
4,★★★★,2026-01-20,"★★★★ Watched by thstlwte 20 Jan 2026
The koala is voiced by David Campbell and called David Koalabell, it's great.
1 like"
3.5,★★★½,2026-01-19,"★★★½
Watched by mrdarcysbby 19 Jan 2026
siempre en contra de los policías pero admitamos que una coneja que lucha por sobrevivir en un ambiente hostil merece respetos. tkm judy yo tmbn querría laburar con el zorro mas sandro de todo zootopia
No likes yet"
4,★★★★,2026-01-20,"★★★★ Rewatched by 𝐻𝔲𝔤𝔬 🍿🎥🎬 20 Jan 2026
I’m actually obsessed with all the references in this
7.7/10
2 likes"
3,★★★,2026-01-19,"★★★
Watched by ihatechris 19 Jan 2026
Grâce à ce film j’aime enfin les lapins #natureetdecouverte
No likes yet"
5,★★★★★,2026-01-10,"★★★★★ Watched by Abdullah 10 Jan 2026
Bu filmi ferqli eleyen esas sey ozunemexsus dunyasidir. Heyvanlari gunumuzdeki dunyaya ve insanlara mukemmel uyarlayiblar
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by lauryne921 19 Jan 2026
Toujours aussi bien
1 like"
4,★★★★,2026-01-18,"★★★★
Watched by Caity Simpson 18 Jan 2026
the only cop I’m cool with
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Ceci 19 Jan 2026
O O O O OOO TRY EVERYTHINGGG O O O O OOO TRY EVERYTHINGGG
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Watched by Ibn 3attia 20 Jan 2026
The godfather🙏🙏🙏🙏🙏🙏
5 likes"
,,2026-01-19,"Rewatched by pppeennyyy 19 Jan 2026
a veces el amor de tu vida es un zorro
2 likes"
4,★★★★,2026-01-19,"★★★★
Watched by KaizerZero 19 Jan 2026
Mannn, that Godfather reference and Breaking Bad killed me 🤣🤣😂 Especially after just watching The Godfather Part II. I really didn’t expect such a clever Easter egg scene. Honestly I didn’t plan on watching these back to back and had no idea about the scene, but I’m glad I did. Also, the well known Flash scene is brilliantttttt.
4 likes"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by ky 19 Jan 2026
essa é uma das melhores animações já feitas
No likes yet"
3.5,★★★½,2026-01-17,"★★★½ Rewatched by Kevin Cecil 17 Jan 2026
The elephant popsicle hustle is a smart one.
1 like"
5,★★★★★,2026-01-19,"★★★★★
Watched by bela 19 Jan 2026
tão bom quanto da primeira vez
de fato amo zoofilia 1
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by jackgagnon2 19 Jan 2026
Baked af and that sloth scene got me CRYING bro.
No likes yet"
5,★★★★★,2026-01-20T01:23:36.558Z,"★★★★★
Added by minciy 20 Jan 2026
Anos da minha vida apaixonada em uma Raposa...
No likes yet"
4.5,★★★★½,2026-01-18,"★★★★½
Watched by Isa 18 Jan 2026
There are so many references that my brain can’t process it all.
Night, everyone.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by malusr2005 19 Jan 2026
Obra prima, apenas isso!
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Hannah 19 Jan 2026
Need to do the musical lol
1 like"
,,2026-01-19,"Rewatched by elaia 19 Jan 2026
mi deseo más grande en esta vida es ver zootopia 2, por ahora me conformo con reveer la 1
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by sasah 19 Jan 2026
JUDY EU TE AMO
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by micabss 19 Jan 2026
Lo que yo AMO las películas animadas no tiene sentido
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by dipawwyoyy 20 Jan 2026
seruuu banget egee, tapi ntu rubaah sama kelinci bau bau hateesannya kenceng bet
No likes yet"
5,★★★★★,2026-01-17,"★★★★★
Rewatched by musicalifornian 17 Jan 2026
This movie is really great and has surprisingly emotional dialogue and performances. The landscapes and world building of Zootopia are crazy; when Judy first enters the city on the train, I had my eyes glued to all of the amazing scenery in the background. Just like how the city of Zootopia is full of variety, the movie is full of several different scenes that all succeed in conveying their intended effect: funny, sad, frightening, and action-packed. Story is great and heartwarming; lots of humor that is tailored to adults as well. All of the animal puns are cheesy but appreciated.
1 like"
5,★★★★★,2026-01-19,"★★★★★
Watched by isadoramendonca 19 Jan 2026
me identifico tanto com a judy hops
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Jake 19 Jan 2026
I always struggle with allegories about inclusion when the protagonists are literally different species. Something a bit sloppy about those metaphors. 
Solid sloth material though. 3/5
No likes yet"
,,2026-01-19,"Watched by Will 19 Jan 2026
Cutest movie ever about systemic racism and the crack epidemic.
2 likes"
3.5,★★★½,2026-01-19,"★★★½ Watched by medeirossofia 19 Jan 2026
desenho fofinho falando de preconceito
No likes yet"
4,★★★★,2026-01-20,"★★★★ Watched by Hyuniii 20 Jan 2026
Judy féministe iconique
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by AgentBossBaby 19 Jan 2026
nick a narc
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by meriromo 19 Jan 2026
super fun and cute but why ain't the fish also sentient
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by joerichmondd 19 Jan 2026
high art
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Luanjotamenez 19 Jan 2026
Boa animação, engraçada,divertida e com a dupla da Judy e do Nick sendo o ponto forte, em geral o desenvolvimento do filme é bom e o plot também. Mas colocar no mesmo nível que toy story é tiração.
No likes yet"
3,★★★,2026-01-19,"★★★ Rewatched by Rebekah Miniard 19 Jan 2026
One of the better Disney movies.  The villain is a little weak. But not every story needs an over the top evil entity. Overall good movie.
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by Eh_o_Quito 19 Jan 2026
Eu nao me lembrava o quão bem feito é esse filme. Eles explicam o apartheid, preconceito de uma forma tao boa e tao didática. A relação dos protagonistas é excelente e fez eu lembrar o quão bem a Disney sabe fazer filme (as vezes)
No likes yet"
2.5,★★½,2026-01-19,"★★½ Rewatched by Azure_Cota 19 Jan 2026
In Brief:
I saw a review of this film once upon a time that called it “Crash for children.” I haven’t seen Crash so I cannot quantify that statement myself; but a poor attempt at discussing racism? Yeah, that’s kinda accurate. It’s a better detective film, and would have been a great one if it was only that.
At Length:
So, time to get heavy.
I’m just going to rip the bandaid off now. This is a pretty harsh chaser… more
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by guuiilaume 19 Jan 2026
merci
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by hamma08 19 Jan 2026
4.2
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by cruz 19 Jan 2026
zooofilia melhor filme, ntj
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by einmochamit 19 Jan 2026
Joa classic, liebe flash
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by aberther 19 Jan 2026
Best kids movie
No likes yet"
,,2016-03-12,"Watched by Sloooop 12 Mar 2016
When does Judy go to the clinic?
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by Krystal M. 19 Jan 2026
Forgot how funny and insightful this movie was.
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by awesomet3ddy 19 Jan 2026
they should make a movie based off of the mr big scene
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by laraaszaa 19 Jan 2026
elas tinha q ficar juntos!!!!🙄
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Nicholas 19 Jan 2026
Why the fox become a cop tho?
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Rewatched by durujohansson 20 Jan 2026
rewatched this because why tf not its perfect
nick wilde the man(fox? animal?) that you aree
try everything slaps so hard
shakira shakira
ABSOLUTE classic
1 like"
5,★★★★★,2026-01-19,"★★★★★ Watched by caninealert 19 Jan 2026
classic
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by manueldd25 19 Jan 2026
No esperaba que fuera tan entretenida la verdad
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by Shock Loc 19 Jan 2026
This review may contain spoilers. I can handle the truth.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by erisantz 19 Jan 2026
BREAKING BAD REFERENCE
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by AMcSager 19 Jan 2026
This is one of the best noir films ever made. It does amazingly well with a tangled plot and doesn’t get lost. It builds such a rich world and has such metropolitan feel. The message of tolerance and dismantling stereotypes is done well without being too heavy handed. It is so robust and lives when the camera doesn’t focus on the characters. I wish I could plot D&D like this.
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by huskymelo 19 Jan 2026
Anyone who thinks there is any sexual energy between the rabbit and the fox need to seek immediate psychiatric help
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by viladda 19 Jan 2026
it’s called a hustle, sweetheart.
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by victor2v 19 Jan 2026
Film qui donne envie de faire confiance à la police
2 likes"
3,★★★,2026-01-19,"★★★
Watched by 𝓐𝓙𝓐𝓨 19 Jan 2026
Why have I got a sudden craving for a pawpsicle?
7 likes"
4,★★★★,2026-01-19,"★★★★ Watched by santaclaws25 19 Jan 2026
not fucking with the copaganda but the broader message of following ur dreams no matter what rly resonated w me considering the point im at in my life rn 😁 also shed some tears at the shakira song yes queen i won’t give up no i won’t give in 💪
2 likes"
4,★★★★,2025-12-04,"★★★★
Rewatched by Carlos Cambustón 04 Dec 2025
Weeey no me acordaba de esta película jajajaja me encantó. Realmente me tenía atrapada la historia, aunque ya sabía quién era el villano detrás de todo. Tiene una moralej simple, pero efectiva. La animación muy Pixar, pero super disfrutable... Que estrés con flash y super fan de la dupla policiaca. Espero con ansias ver la secuela pronto.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by sorisfilmgoat 19 Jan 2026
Great!
No likes yet"
3.5,★★★½,2026-01-19T23:40:44.373Z,"★★★½ Added by Rohan 20 Jan 2026
Ngl I would definitely be scared of Godfather looking ahh rat!!!
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Kornel 🚬 19 Jan 2026
pierwszy i jedyny raz do teraz kiedy oglądałem ten film to w kinie jak miałem 7 lat, nadal bawiłem się tak samo dobrze, jak nie lepiej
2 likes"
5,★★★★★,2026-01-19,"★★★★★
Watched by olivolivera 19 Jan 2026
ISSO JUDY MOSTRA PRA ELES A FORÇA DE UMA COELHA, amo o quão bem feito esse filme é e em como em forma de bichos mostra que pra conseguir o que tem que ir atrás, simplesmente fofo, engraçado e com crítica social escondida :)
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by elzinha 19 Jan 2026
foda
No likes yet"
3,★★★,2026-01-19,"★★★ Watched by Danny_getz 19 Jan 2026
It’s fine. Some good jokes, and steady enough grasp of its metaphors.
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Rewatched by oulbek 20 Jan 2026
Toujours aussi génial
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by maisiemariee 19 Jan 2026
i’m such a sucker for animated movies. like why was i crying at some points… the characters were so freaking cute. also the references to breaking bad and the godfather were so fun. can’t believe i watched this movie 10 years late omg
1 like"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by jaajazmin 18 Jan 2026
Japan who?? We should all be trying to go to zootopia
No likes yet"
3.5,★★★½,2026-01-03,"★★★½
Watched by MikaelaJov 03 Jan 2026
Okay but like... I love this movie. Rewatched with Jake and Marlene and some how it sparked even more joy. At one point Jake even had tears pooling in his eyes.
Don't cancel me. #copsarebottoms ?
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Rewatched by min 20 Jan 2026
my favorite scene is the one with flash
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by lanthe 20 Jan 2026
abla bitti mi
ne animasyon sevdam mi
bitmedi bitemez 
kimse bitiremez
No likes yet"
,,2026-01-19,"Rewatched by Débora 19 Jan 2026
shakira!!
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by Kacey Bange 19 Jan 2026
I watched the first forty minutes on the plane to Nashville and the last hour on the way home. Like an adult.
No likes yet"
3,★★★,2026-01-19,"★★★
Watched by Louise 19 Jan 2026
bootleg weasel is all of us torrenting
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by IrishFilmholic 19 Jan 2026
Safe to say most people have turned into furries solely cause of Nick Wilde 🦊
2 likes"
5,★★★★★,2026-01-19,"★★★★★ Watched by mooooo00ooooo 19 Jan 2026
the most important movie
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Kate 19 Jan 2026
2 days on the trot, FIWB
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by BilboTeaBaggins 19 Jan 2026
Probably would have been a 60 minute movie without the sloths.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Rewatched by oscarpenaaa 19 Jan 2026
One of my favorite movies of all time. Prob one of the best movies Disney has ever came out w
No likes yet"
4,★★★★,2026-01-20,"★★★★
Watched by jiyo 20 Jan 2026
blah blah blah nick wilde proper name place name backstory stuff
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Juliana 19 Jan 2026
They say it is 2016 after all. My first time viewing. Enjoyed
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by sayfzu 19 Jan 2026
1
La scène du Parrain : absolute cinema
1 like"
4.5,★★★★½,2026-01-18,"★★★★½ Rewatched by ruby 18 Jan 2026
hear me out .. nick wilde, except it‘s not hear me out cause everyone knows hes hot
1 like"
4,★★★★,2025-01-19,"★★★★
Watched by Minchiela 19 Jan 2025
un classico 
una delle mie due eccezioni in cui empatizzo con i furry insieme a beastars
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by HarvLocke 19 Jan 2026
Good film not much to say
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by sthe ⋆˙⟡ 19 Jan 2026
eu racho de rir toda vez com a cena da preguiça kkkkkkkkkk
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by ana karoliny 19 Jan 2026
""cenourinha"" 🤏🤏
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by caarolaain 19 Jan 2026
vímola Migui e eu para ver a nova... simplemente cine de culto nada mas que decir
No likes yet"
,,2026-01-09,"Watched by square13 09 Jan 2026
i don't know if i was unreasonably pessimistic going in, but this was way more fun that i expected! i like puns, i like things that are unexpectedly perhaps the best buddy cop movie of the past decade, and i like movies that cram in so many little visual jokes that it makes me want to scale the wall at the back of the theater and crawl into the projector room so i can hit pause to fully appreciate all the layers. surely the other paying moviegoers won't mind. it's for a good cause (making sure we catch all the jokes).
No likes yet"
2.5,★★½,2026-01-19,"★★½ Watched by smylyfeinn 19 Jan 2026
too hyped cant lie...
No likes yet"
4,★★★★,2026-01-20,"★★★★ Watched by ～/⁠ᐠ⁠｡⁠ꞈ⁠｡⁠ᐟ⁠\⁠｡⁠☆ 20 Jan 2026
i wanna go to konser sama clawhauser
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by Jayan Patel 19 Jan 2026
I had no clue what this was about when watching so was pleasantly surprised with how funny it was! Trying to not be overly critical and to rate it just based I the fact that it was fun to watch!
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by Emily Atkins 19 Jan 2026
Fun!!!! I love this genre of film. Personified objects/animals in a modern day society.
No likes yet"
2,★★,2026-01-19,"★★ Watched by melanie 19 Jan 2026
me da cringe judy
No likes yet"
3,★★★,2026-01-19,"★★★ Rewatched by Maut29 19 Jan 2026
deeply clunky and heavy handed metaphor but damn if it isn’t fun
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½
Watched by calebe :D 19 Jan 2026
esse dá aula em investigação criminal
No likes yet"
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Flawolf 19 Jan 2026
Team renard malin sexy dans les dessins animés
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by laviniavilela 19 Jan 2026
Captivating and absolutely lovable. This movie feels like a mothe’s hug. It was part of my childhood, but not only that - now it’s part of my life. The lessons I learned from it were never forgotten. We can be anything we want!
Shakira’s presence in the cast was simply wonderful. One of the best movies you can ever watch.
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by Misy 19 Jan 2026
essa coelha é inteligente demais pra mim
No likes yet"
5,★★★★★,2025-12-14,"★★★★★
Watched by swisshablex 14 Dec 2025
questo cartone é geniale dalla referente al padrino a quella degli altri cartoni
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by BigGav15 19 Jan 2026
Good family fun film. Although did drag on and could’ve been shortened.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by bnjgmz 19 Jan 2026
muy mal villano y malo el tercer acto el resto es muy buena
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by patomatero 19 Jan 2026
Habiendo visto la segunda me acordé de anotar está. Me encanta este mundo, el trabajo de personajes es muy bueno y la trama realmente te engancha en toda la investigación, 10/10.
No likes yet"
4,★★★★,2026-01-19T22:17:42.276Z,"★★★★
Added by Jack 20 Jan 2026
89/100
No likes yet"
3,★★★,2018-03-09,"★★★ Rewatched by nutscratcher1 09 Mar 2018
Like beastars but more kid friendly
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Sailor23 19 Jan 2026
Everything about this movie fucking rocks
1 like"
5,★★★★★,2026-01-19,"★★★★★
Watched by rachrem 19 Jan 2026
Sly bunny dumb fox get outta here!
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by violka56 19 Jan 2026
The first part of this cartoon is something incredible. I think it’s one of my favourite cartoons. I so like this fox and rabbit. They’re duo, I don’t know what to say. I think if people don’t like cartoons when they grow up, they won’t understand anything. So I really like this
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by paulina ౨ৎ 19 Jan 2026
does being attracted to nick wilde make me a furry
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Blondie19 19 Jan 2026
Enfin j'ai remate Zootopia (on dirait la 1ere)
On suit l'arrivée à Zootopia de Judy Hopps une policière qui rêve de faire ce travail depuis son enfance. Cependant, malgré tous ses efforts pour devenir flic elle est reléguée au service de stationnement mais elle arrive à prendre un dossier qui va s'avérer plus grand qu'elle ne le croyait.
Le film est moderne y a rien de spécial c'est du Disney. Les acteurs sont vraiment bons Jason Bateman waouh. La musique… more
No likes yet"
5,★★★★★,2026-01-18,"★★★★★
Rewatched by nat 18 Jan 2026
eu amoooo!!!
No likes yet"
3.5,★★★½,2026-01-19,"★★★½
Watched by emilyndlov 19 Jan 2026
comfort movie
No likes yet"
4.5,★★★★½,2026-01-02,"★★★★½ Watched by Kat 02 Jan 2026
Nick, street hustler with a big heart. Judy ended up almost quitting, but was too smart. Animals at the top using the predator population as guinea pigs. smh
No likes yet"
5,★★★★★,2026-01-20,"★★★★★ Watched by yagmur 20 Jan 2026
kurnaz tavsan aptal tilki 💞
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Tiramilu8 19 Jan 2026
Im not ashamed of giving this proud 4 stars
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by aidansullivan23 19 Jan 2026
Loved this as a kid good movie
No likes yet"
4,★★★★,2018-08-26,"★★★★ Rewatched by Zote3 26 Aug 2018
7.91
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by juliaalcc 19 Jan 2026
Vi quando era criança, um dos meus filmes conforto. AMOO
No likes yet"
3,★★★,2026-01-19,"★★★
Watched by ph 19 Jan 2026
meh
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Watched by Habis Me 20 Jan 2026
çok ama çok güzeldi
No likes yet"
4,★★★★,2026-01-17,"★★★★ Rewatched by shimberly 17 Jan 2026
dang that wa s good! so many fun lines/ ""we're good at multiplying""
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by ranaexx 19 Jan 2026
i love the sloths
No likes yet"
5,★★★★★,2026-01-20,"★★★★★
Watched by harley 🦈 20 Jan 2026
sirindi karakter olsun kurnaz tilki karakterinden etkileniyorum sevdigim animasyonların arasına girebilir diye dusunuyorum cerezlik yine sinemada bitirdim x2 🤞🏽🤞🏽
No likes yet"
4,★★★★,2026-01-19,"★★★★ Watched by glupshoda 19 Jan 2026
1
Watched this for the first time at work with kid who has a huge crush on nick wilde. Usually zone out during movie time but god damn did this one have me on the edge of my seat. Cant wait to watch the second one whenever I figure out my disney plus password.
1 like"
3.5,★★★½,2026-01-02,"★★★½ Rewatched by Thib Lgr 02 Jan 2026
Drôle, un duo qui fonctionne parfaitement et une intrigue sous forme d'enquête policière très efficace pour plaire aux petits et aux grands.
Flash est évidemment le meilleure perso
No likes yet"
5,★★★★★,2025-12-12,"★★★★★
Watched by tiffanyyu 12 Dec 2025
COPAGANDA STRIKES AGAIN
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by arquelana 19 Jan 2026
eu nunca vou superar o que esse filme significa pra mim!
No likes yet"
3.5,★★★½,2026-01-18,"★★★½ Watched by SirLamorak 18 Jan 2026
At its heart, this is a story about optimism running headfirst into reality.
Zootopia opens with a children’s play that efficiently lays out how this world works. It’s playful and funny, but it also quietly establishes the social rules that will shape everything that follows. Judy Hopps grows up believing that hard work and determination can overcome any obstacle, an idea that’s quickly tested.
That uphill battle is clear from the start. Judy’s childhood encounter with a fox bully, and… more
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by wade420beach 19 Jan 2026
Despite the obvious copaganda it was a pretty good movie
No likes yet"
,,2026-01-19,"Rewatched by popi 19 Jan 2026
judy and nick are so caitvi coded it's insane
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by mars garrigan 19 Jan 2026
watched this while painting my room!
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by abajszar 19 Jan 2026
Slaps
No likes yet"
4,★★★★,2026-01-16,"★★★★ Watched by lenschebert 16 Jan 2026
I kept thinking why I like Judy's and Nick's dynamic so much. And then I realized it kinda reminded me of Rapunzel and Flynn Rider.
1 like"
4,★★★★,2026-01-19,"★★★★ Watched by dylannap03 19 Jan 2026
Actually forgor how good this film is. One of disneys best modern-ish films lowkey.
No likes yet"
4,★★★★,2026-01-19,"★★★★
Rewatched by nadeem_azad 19 Jan 2026
Fun rewatch just to introduce the missus to the fun world of Zootopia!
No likes yet"
4,★★★★,2026-01-19,"★★★★
Watched by Marco Ryf 19 Jan 2026
The biggest weakness of this film is that it tries to hammer its message home. However, for once, there is also a film surrounding this message, and it is a damn entertaining, funny, and sweet film.
1 like"
3.5,★★★½,2026-01-19,"★★★½
Watched by nekkidoS 19 Jan 2026
A: 2016 nostalgia otherwise total cop propaganda. not terrible, wish Judy was a little less polite and a little more commandeering because there was a significant lack of girl power for a kids movie about a girl cop. animation is very fun and cute though. cosy film when you treat it like a kids movie.
L: I mean overall a generally good movie. More or less the same. Like the Waltuh and ""wire""man part. Real 3/5.
No likes yet"
3.5,★★★½,2026-01-19,"★★★½ Watched by chukunpr 19 Jan 2026
Tenía mono de hace tiempo, no sé por qué, creo que influenciado por C Marí, ha estado bien y se destapa tremenda trama digna de Fernando Simón
2 likes"
4,★★★★,2026-01-19,"★★★★ Rewatched by sarahglb 19 Jan 2026
Toujours aussi irritant la scène avec les paresseux !!
1 like"
4,★★★★,2026-01-19,"★★★★
Rewatched by livelaughellie 19 Jan 2026
need an AU where rookie cop judy hopps is sent to raccoon city instead of zootopia
2 likes"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by raegangolo 19 Jan 2026
i love you zootopia and your metaphors
also judy is just so awesome and smart
the movie that made many recognise that jason bateman has a sexy voice
also my nana can flawlessly guess who every voice actor is and i’m gagged
4 likes"
5,★★★★★,2026-01-19,"★★★★★
Rewatched by Swatofthedead 19 Jan 2026
Best Disney film since the 90s and an easy 5
No likes yet"
4,★★★★,2026-01-20,"★★★★ Rewatched by pappuroni 20 Jan 2026
spectacular 
do they kiss in the second movie
No likes yet"
5,★★★★★,2026-01-19,"★★★★★
Watched by lav_dradee 19 Jan 2026
Amo i amo
No likes yet"
5,★★★★★,2026-01-19,"★★★★★ Watched by Annutta 19 Jan 2026
I'm tired of acting like this movie isn't top level cinema
No likes yet"
1,★,2026-01-19,"★ Watched by Gaara__ 19 Jan 2026
tavşanla tilkinin flörtleşmesini sevmyioeum
No likes yet"
4,★★★★,2026-01-19,"★★★★ Rewatched by retsom_on_vhs 19 Jan 2026
3
We have Eddy Burbank Sloth, Anora Mouse and Italians
Perfect
Edit: One Star off for no Zootopia Abortion Comic mention in the movie that the Zootopia Abortion Comic is based off of
1 like"
